12,4898,-1,
6,8.4,0.18,0.24,10.7,0.036000000000000004,7.0,77.0,0.9908899999999999,3.16,0.59,11.3,5
7,6.6,0.56,0.32,7.4,0.034,27.0,133.0,0.99,3.2,0.44,9.1,5
8,6.2,0.3,0.29,1.6,0.04,24.0,125.0,0.9986,3.01,0.5,9.9,5
9,6.6,0.56,0.24,8.5,0.034,27.0,133.0,0.9932,3.2,0.98,10.7,5
0,6.6,0.36,0.38,5.1,0.021,24.0,85.0,0.9934,3.41,0.75,9.7,9
1,7.3,0.655,0.43,7.6,0.071,28.0,212.0,0.9956200000000001,2.96,0.41,9.5,6
2,6.8,0.18,0.35,11.1,0.053,34.0,104.0,0.9898,3.3,0.49,9.9,5
3,6.7,0.19,0.29,9.6,0.047,36.0,117.0,1.00295,3.34,0.5,8.8,6
4,8.4,0.18,0.26,1.4,0.036000000000000004,7.0,77.0,0.9915799999999999,3.16,0.51,9.4,5
5,7.0,0.21,0.19,3.9,0.042,36.0,167.0,0.9925,3.26,0.5,12.5,6
6,6.8,0.25,0.32,7.95,0.046,24.0,155.0,0.99195,3.33,0.59,11.4,6
7,7.4,0.24,0.34,1.9,0.031,27.0,139.0,0.9958,3.28,0.53,10.8,9
8,7.1,0.16,0.4,2.0,0.044000000000000004,20.0,90.0,0.99745,3.16,0.46,10.6,7
9,7.1,0.16,0.44,0.8,0.043,21.0,90.0,0.9926,3.16,0.41,10.7,7
0,7.3,0.205,0.36,7.6,0.06,34.0,110.0,1.00013,3.72,0.41,9.4,6
1,7.4,0.17,0.4,3.3,0.037000000000000005,34.0,161.0,0.99256,3.05,0.48,10.7,4
2,7.3,0.3,0.35,7.9,0.044000000000000004,34.0,108.0,0.9952,3.36,0.49,9.6,8
3,6.9,0.25,0.24,13.4,0.035,27.0,82.0,0.9917799999999999,3.18,0.69,9.5,6
4,7.3,0.205,0.4,3.2,0.06,34.0,110.0,0.9956,3.72,0.39,12.2,6
5,7.5,0.42,0.23,11.4,0.04,34.0,108.0,0.9944,3.14,0.65,11.45,8
6,7.3,0.25,0.21,17.5,0.034,30.0,177.0,0.99244,3.25,0.6,12.6,8
7,7.3,0.25,0.48,19.3,0.034,30.0,177.0,0.98993,3.25,0.57,10.6,8
8,7.3,0.25,0.25,1.2,0.034,30.0,177.0,0.9914799999999999,3.25,0.4,10.8,8
9,7.5,0.34,0.62,3.7,0.034,12.0,126.0,0.9919,3.16,0.38,10.4,7
0,7.6,0.33,0.3,7.5,0.036000000000000004,12.0,126.0,0.9915799999999999,3.16,0.52,11.0,7
1,8.7,0.23,0.46,17.2,0.044000000000000004,35.0,169.0,0.9974200000000001,3.12,0.46,9.9,7
2,8.7,0.23,0.27,5.0,0.044000000000000004,35.0,169.0,0.9986,3.12,0.36,11.2,7
3,6.9,0.19,0.34,4.0,0.036000000000000004,33.0,101.0,0.9952,3.21,0.39,9.1,7
4,7.3,0.21,0.42,6.5,0.034,29.0,118.0,0.9943,3.3,0.46,9.2,8
5,7.3,0.21,0.38,8.9,0.034,29.0,118.0,0.99271,3.3,0.52,12.8,8
6,6.6,0.22,0.45,1.3,0.035,62.0,153.0,0.9920200000000001,3.02,0.6,8.7,5
7,9.2,0.34,0.28,10.6,0.026000000000000002,17.0,73.0,0.9958,3.08,0.56,10.9,5
8,8.7,0.23,0.33,7.9,0.044000000000000004,35.0,169.0,0.9944,3.12,0.37,10.9,7
9,6.0,0.2,0.34,12.9,0.03,30.0,105.0,0.99146,3.31,0.49,9.0,6
0,6.9,0.19,0.33,1.0,0.036000000000000004,33.0,101.0,0.9928,3.21,0.46,10.5,7
1,8.2,0.38,0.15,14.6,0.042,58.0,166.0,0.9917799999999999,3.1,0.45,9.6,5
2,6.9,0.18,0.27,3.2,0.036000000000000004,40.0,117.0,0.9994,3.27,0.61,9.1,7
3,7.7,0.34,0.34,12.1,0.039,41.0,151.0,0.99665,3.06,0.7,11.3,5
4,6.9,0.18,0.37,1.7,0.036000000000000004,40.0,117.0,0.9957600000000001,3.27,0.45,8.5,7
5,7.4,0.2,0.26,5.3,0.038,30.0,116.0,0.98845,3.49,0.45,11.5,7
6,8.2,0.38,0.3,1.0,0.042,58.0,166.0,0.9896,3.1,0.42,9.4,5
7,8.2,0.4,0.49,17.3,0.042,59.0,169.0,0.9969,3.1,0.44,9.0,5
8,6.7,0.22,0.44,1.7,0.038,60.0,149.0,0.9953,3.17,0.43,10.0,7
9,6.6,0.3,0.28,7.4,0.17,60.0,166.0,0.9899899999999999,3.18,0.4,11.7,5
0,8.1,0.27,0.38,14.2,0.03,38.0,103.0,0.99382,3.22,0.37,10.2,8
1,7.3,0.25,0.26,4.2,0.040999999999999995,57.0,182.0,0.9949,3.29,0.37,8.9,7
2,4.8,0.34,0.34,1.1,0.027999999999999997,33.0,163.0,0.9918,3.36,0.57,9.2,6
3,6.2,0.28,0.35,9.3,0.028999999999999998,24.0,111.0,0.9982700000000001,3.24,0.45,13.4,6
4,4.8,0.33,0.62,4.8,0.027999999999999997,34.0,163.0,0.99111,3.35,0.6,11.7,5
5,6.1,0.27,0.27,3.1,0.021,26.0,117.0,0.9959,3.12,0.43,10.2,6
6,6.9,0.18,0.51,2.5,0.036000000000000004,40.0,117.0,0.99577,3.27,0.5,9.8,7
7,7.8,0.18,0.27,7.2,0.042,41.0,143.0,0.9944,3.24,0.72,11.4,8
8,7.3,0.28,0.26,5.2,0.04,49.0,173.0,0.9936,3.28,0.47,9.6,7
9,7.3,0.24,0.19,1.3,0.037000000000000005,37.0,97.0,0.9918,3.19,0.48,9.4,6
0,6.0,0.45,0.35,2.0,0.08,11.0,159.0,0.99392,3.04,0.41,9.6,5
1,7.7,0.34,0.28,10.8,0.039,41.0,151.0,0.9994200000000001,3.06,0.55,9.2,5
2,6.3,0.26,0.49,1.5,0.03,24.0,125.0,0.99539,3.06,0.57,9.8,6
3,10.3,0.17,0.29,1.6,0.037000000000000005,5.0,33.0,0.99354,2.89,0.38,9.3,3
4,7.7,0.15,0.37,2.5,0.028999999999999998,10.0,64.0,0.9928,3.35,0.43,9.5,5
5,7.1,0.21,0.3,4.4,0.037000000000000005,28.0,141.0,0.9914,3.2,0.37,10.6,7
6,6.9,0.36,0.28,1.4,0.018000000000000002,57.0,119.0,0.99726,3.28,0.42,12.2,9
7,6.0,0.28,0.32,2.6,0.11900000000000001,33.0,104.0,0.9898,3.19,0.46,11.1,6
8,6.2,0.16,0.22,1.5,0.126,37.0,110.0,0.998,3.23,0.34,9.4,6
9,6.9,0.12,0.27,9.5,0.037000000000000005,18.0,111.0,0.99335,3.41,0.38,13.5,8
0,7.1,0.21,0.3,14.5,0.037000000000000005,28.0,141.0,0.9930399999999999,3.2,0.68,9.7,7
1,8.8,0.36,0.25,0.8,0.04,9.0,121.0,0.98926,3.19,0.34,8.8,6
2,7.4,0.26,0.49,3.2,0.022000000000000002,22.0,125.0,0.9929,3.13,0.41,9.5,6
3,7.4,0.26,0.4,1.3,0.022000000000000002,22.0,125.0,0.9926799999999999,3.13,0.5,10.4666666666667,6
4,6.8,0.23,0.26,3.3,0.035,38.0,236.0,0.9940399999999999,3.35,0.48,9.0,6
5,6.1,0.34,0.22,1.2,0.024,20.0,105.0,0.99254,3.4,0.46,10.9,7
6,7.3,0.26,0.24,1.4,0.04,39.0,173.0,0.9941,3.19,0.39,12.5,6
7,6.5,0.3,0.7,14.6,0.044000000000000004,34.0,90.0,0.9998,3.37,0.54,10.6,7
8,7.3,0.26,0.22,1.5,0.04,39.0,173.0,0.9936,3.19,0.47,11.2,6
9,6.5,0.3,0.49,1.4,0.044000000000000004,34.0,90.0,0.99654,3.37,0.42,13.2,7
0,5.0,0.31,0.29,4.7,0.046,43.0,166.0,0.9930899999999999,3.3,0.36,9.1,6
1,5.8,0.26,0.39,1.2,0.031,40.0,114.0,0.99418,3.42,0.6,9.1,7
2,5.9,0.26,0.34,12.4,0.036000000000000004,38.0,114.0,0.99551,3.58,0.46,11.5,5
3,7.0,0.31,0.43,1.6,0.037000000000000005,33.0,128.0,0.9904200000000001,3.12,0.52,10.7,7
4,5.8,0.26,0.58,5.5,0.031,40.0,114.0,0.9954,3.42,0.88,11.6,7
5,5.6,0.19,0.3,6.8,0.043,17.0,67.0,0.9934,3.23,0.42,9.2,6
6,6.8,0.18,0.04,7.3,0.047,52.0,242.0,0.99,3.22,0.64,11.0,6
7,7.0,0.29,0.26,3.4,0.044000000000000004,12.0,87.0,0.99366,3.08,0.3,9.1,6
8,6.6,0.26,0.34,3.5,0.039,13.0,67.0,0.998,3.05,0.43,9.5,6
9,6.8,0.18,0.24,2.1,0.047,52.0,242.0,0.9939,3.22,0.64,9.6,6
0,6.6,0.2,0.34,8.3,0.052000000000000005,30.0,145.0,0.9932,3.32,0.38,11.4,7
1,8.0,0.29,0.42,1.1,0.046,26.0,113.0,0.9968,3.25,0.35,10.8,6
2,6.1,0.28,0.33,4.6,0.048,63.0,229.0,0.9962799999999999,3.08,0.33,9.8,5
3,5.9,0.31,0.36,13.2,0.047,60.0,206.0,0.9937,3.2,0.57,9.6,6
4,6.9,0.21,0.37,1.2,0.055999999999999994,49.0,159.0,0.9900100000000001,3.02,0.43,10.8,8
5,8.4,0.19,0.47,1.4,0.047,9.0,101.0,0.9966,3.06,0.38,10.0,4
6,8.3,0.27,0.07,1.55,0.048,8.0,72.0,0.99971,3.08,0.54,9.1,4
7,7.1,0.25,0.39,17.2,0.036000000000000004,30.0,124.0,0.9911,3.28,0.59,11.3,8
8,8.0,0.23,0.72,10.4,0.054000000000000006,23.0,159.0,0.9938,3.32,0.33,12.5,4
9,7.5,0.24,0.35,8.3,0.049,46.0,217.0,0.99534,3.08,0.59,10.1,5
0,6.3,0.33,0.34,9.3,0.04,24.0,144.0,0.9958,3.15,0.56,9.0,5
1,6.2,0.33,0.3,2.2,0.042,22.0,143.0,0.98836,3.15,0.72,9.5,5
2,6.3,0.34,0.25,1.6,0.040999999999999995,22.0,145.0,0.99334,3.15,0.38,10.3,5
3,5.8,0.29,0.39,2.3,0.038,11.0,30.0,0.9919,3.36,0.48,10.4,5
4,8.0,0.32,0.31,12.3,0.05,11.5,88.0,0.9909100000000001,3.24,0.61,10.15,4
5,5.6,0.29,0.58,14.45,0.038,11.0,30.0,1.0024,3.36,0.34,9.7,5
6,7.4,0.13,0.34,7.2,0.042,36.0,137.0,0.9947,3.36,0.49,8.0,7
7,7.7,0.3,0.3,14.8,0.037000000000000005,23.0,124.0,0.9942,2.93,0.66,10.1,6
8,7.0,0.24,0.3,3.5,0.031,27.0,107.0,0.9966,3.06,0.62,13.05,6
9,8.6,0.18,0.26,11.8,0.04,20.0,107.0,0.9896299999999999,2.94,0.47,11.8,7
0,7.0,0.11,0.42,10.8,0.057,59.0,144.0,0.9966,3.55,0.47,12.3,7
1,7.7,0.32,0.49,5.3,0.036000000000000004,56.0,153.0,0.9977299999999999,3.13,0.34,11.3,6
2,7.7,0.32,0.31,0.95,0.036000000000000004,56.0,153.0,0.9943,3.13,0.46,11.8,6
3,6.5,0.26,0.4,14.0,0.044000000000000004,69.0,215.0,0.9937,3.17,0.46,10.7,6
4,7.9,0.28,0.28,8.0,0.044000000000000004,50.0,152.0,0.98906,3.45,0.52,10.0,8
5,6.3,0.27,0.33,2.7,0.047,13.0,100.0,0.99164,3.28,0.37,9.2,5
6,5.4,0.595,0.25,1.1,0.042,26.0,80.0,0.99692,3.36,0.77,9.5,5
7,6.7,0.25,0.45,4.1,0.057,52.0,173.0,0.9971,3.02,0.5,9.5,7
8,6.5,0.25,0.24,1.45,0.055,47.0,179.0,1.0003,3.58,0.31,10.7,5
9,6.1,0.36,0.25,6.8,0.044000000000000004,42.0,115.0,0.99159,3.15,0.76,12.2,5
0,7.7,0.17,0.59,3.1,0.017,21.0,84.0,0.9938,3.14,0.54,9.5,7
1,6.4,0.26,0.2,1.4,0.033,64.0,230.0,0.9986,3.08,0.53,9.2,5
2,6.5,0.26,0.49,1.85,0.046,80.0,225.0,0.9923,3.18,0.47,12.0,6
3,5.9,0.29,0.49,1.8,0.037000000000000005,58.0,205.0,0.996,3.26,0.63,12.6,5
4,6.2,0.28,0.45,9.3,0.039,64.0,233.0,0.99249,3.08,0.49,9.1,5
5,6.1,0.27,0.3,2.2,0.040999999999999995,61.0,230.0,0.98892,3.12,0.62,9.2,5
6,6.4,0.43,0.33,1.5,0.048,10.0,67.0,0.9912,3.08,0.31,8.8,5
7,6.1,0.36,0.32,7.9,0.044000000000000004,42.0,115.0,0.99165,3.15,0.55,12.0,5
8,6.2,0.35,0.58,10.4,0.044000000000000004,56.0,244.0,0.9986,3.36,0.42,11.1,6
9,7.7,0.24,0.28,6.4,0.044000000000000004,39.0,194.0,0.9953,3.06,0.52,9.0,7
0,6.2,0.34,0.24,8.9,0.034,40.0,197.0,0.9987,3.14,0.35,9.2,5
1,6.3,0.27,0.49,1.9,0.037000000000000005,61.0,212.0,0.9962,3.25,0.45,12.0,6
2,5.4,0.415,0.34,4.2,0.039,27.0,88.0,0.9934,3.54,0.46,10.8,7
3,6.9,0.48,0.36,12.8,0.03,31.0,135.0,0.9931,3.14,0.48,11.2,7
4,6.5,0.18,0.31,4.3,0.051,16.0,131.0,0.9954,3.28,0.45,13.5,7
5,6.7,0.15,0.26,7.8,0.057999999999999996,28.0,105.0,0.991,3.52,0.39,12.5,7
6,8.2,0.345,0.22,4.5,0.047,55.0,205.0,0.9958799999999999,2.96,0.58,9.0,5
7,8.5,0.16,0.3,1.1,0.039,24.0,147.0,0.98934,2.96,0.58,10.5,5
8,6.8,0.705,0.32,1.3,0.048,10.0,57.0,0.9975,3.36,0.45,9.9,4
9,7.3,0.25,0.35,5.0,0.034,8.0,84.0,0.9988,3.18,0.52,9.3,5
0,7.6,0.345,0.39,7.0,0.043,15.0,134.0,0.9991,3.08,0.51,8.8,5
1,7.6,0.22,0.42,1.6,0.035,26.0,143.0,0.9935,3.08,0.55,10.0,6
2,6.5,0.17,0.29,2.7,0.027999999999999997,14.0,99.0,0.9933200000000001,3.23,0.46,14.0,6
3,8.2,0.23,0.31,17.75,0.042,39.0,117.0,0.9917,2.99,0.37,9.7,5
4,7.6,0.22,0.3,5.1,0.035,26.0,143.0,0.9973200000000001,3.08,0.37,9.7,6
5,7.6,0.345,0.74,1.4,0.043,15.0,134.0,0.9924,3.08,0.52,10.8,5
6,7.5,0.32,0.3,1.3,0.042,13.0,133.0,0.9942,3.07,0.55,9.2,5
7,6.6,0.23,0.3,1.2,0.040999999999999995,25.0,79.0,0.99374,3.39,0.46,10.5,7
8,6.6,0.2,0.36,1.0,0.039,25.0,78.0,0.9928899999999999,3.39,0.44,11.1,7
9,7.3,0.24,0.41,9.8,0.05,38.0,174.0,0.9946200000000001,3.03,0.57,10.0,6
0,7.3,0.24,0.41,2.0,0.05,38.0,174.0,0.9982,3.03,0.45,12.8,6
1,8.0,0.42,0.34,1.6,0.037000000000000005,34.0,101.0,0.9917,3.13,0.59,11.2,7
2,7.3,0.24,0.44,12.0,0.05,38.0,174.0,0.9979,3.03,0.39,11.75,6
3,6.1,0.19,0.27,2.4,0.023,23.0,112.0,0.9978,3.37,0.62,12.1,6
4,5.9,0.26,0.29,5.0,0.034,36.0,152.0,0.9937,3.28,0.4,11.9,6
5,8.3,0.23,0.51,12.9,0.035,14.0,101.0,0.9921,3.15,0.58,11.0,5
6,6.5,0.34,0.25,3.0,0.040999999999999995,43.0,188.0,0.9913,3.13,0.6,9.5,6
7,6.8,0.22,0.32,12.4,0.039,38.0,153.0,0.99185,3.24,0.47,9.7,6
8,6.5,0.08,0.34,7.35,0.027999999999999997,23.0,93.0,0.99006,3.34,0.54,11.2,7
9,5.5,0.42,0.28,6.6,0.019,18.0,68.0,0.9969,3.33,0.53,12.7,7
0,5.1,0.42,0.3,6.7,0.017,25.0,102.0,0.9902,3.38,0.47,9.7,7
1,6.0,0.27,0.52,1.4,0.02,24.0,110.0,0.9928,3.32,0.44,10.0,7
2,6.8,0.22,0.34,15.15,0.039,38.0,153.0,0.98936,3.24,0.56,12.7,6
3,6.5,0.08,0.21,18.3,0.027999999999999997,23.0,93.0,0.99585,3.34,0.57,10.5,7
4,7.1,0.13,0.45,7.4,0.046,14.0,114.0,0.99679,3.32,0.52,12.0,6
5,7.6,0.3,0.28,4.8,0.054000000000000006,22.0,111.0,0.9916799999999999,3.12,0.47,8.7,5
6,6.6,0.13,0.32,6.7,0.057999999999999996,47.0,131.0,0.9909600000000001,3.51,0.43,10.4,6
7,6.5,0.14,0.25,8.0,0.05,53.0,189.0,0.9929,3.25,0.68,10.2,5
8,7.7,0.28,0.26,3.3,0.037000000000000005,32.0,155.0,0.991,3.39,0.69,12.5,7
9,6.0,0.2,0.39,1.3,0.15,10.0,54.0,0.99019,3.12,0.34,10.8,5
0,6.0,0.19,0.28,1.2,0.152,9.0,55.0,0.99408,3.12,0.35,9.2,6
1,7.7,0.28,0.31,18.8,0.037000000000000005,32.0,155.0,0.9875799999999999,3.39,0.38,10.55,7
2,5.1,0.39,0.49,5.1,0.027000000000000003,15.0,72.0,0.9934,3.5,0.64,8.9,6
3,5.7,0.36,0.01,17.75,0.026000000000000002,21.0,77.0,0.9917,3.41,0.5,9.7,6
4,6.9,0.19,0.27,6.6,0.043,63.0,149.0,0.9978,3.44,0.3,10.2,5
5,6.0,0.41,0.49,6.8,0.05,29.0,122.0,0.9919600000000001,3.42,0.62,12.4,6
6,7.4,0.28,0.39,6.4,0.054000000000000006,44.0,161.0,0.9980700000000001,3.12,0.5,11.2,6
7,7.4,0.3,0.57,1.8,0.053,45.0,163.0,0.9979399999999999,3.12,0.47,12.2,6
8,6.9,0.19,0.48,6.3,0.043,63.0,149.0,0.9928,3.44,0.41,11.3,5
9,7.7,0.28,0.34,1.5,0.036000000000000004,8.0,117.0,0.9936,3.06,0.55,9.2,7
0,8.6,0.16,0.23,0.9,0.04,41.0,143.0,0.99161,2.95,0.53,10.7,6
1,8.2,0.26,0.37,4.8,0.046,7.0,69.0,0.9956,3.14,0.46,9.9,4
2,6.5,0.25,0.16,1.7,0.049,75.0,217.0,0.9926,3.19,0.51,11.2,5
3,7.0,0.24,0.32,7.0,0.046,9.0,62.0,0.9943200000000001,3.38,0.35,10.4,4
4,8.6,0.18,0.34,7.3,0.04,24.0,187.0,0.995,3.25,0.58,9.2,6
5,7.8,0.27,0.55,9.5,0.046,27.0,154.0,1.0002,3.05,0.44,11.4,6
6,6.0,0.26,0.38,1.0,0.046,6.0,29.0,0.9914799999999999,3.29,0.5,9.9,5
7,6.1,0.24,0.21,17.8,0.062,33.0,152.0,0.99026,3.31,0.49,12.7,6
8,8.0,0.24,0.41,1.2,0.055999999999999994,43.0,184.0,0.9962200000000001,3.05,0.35,10.0,6
9,7.6,0.21,0.15,13.3,0.046,47.0,165.0,0.9931399999999999,3.05,0.55,10.8,7
0,8.0,0.19,0.4,11.0,0.05,16.0,84.0,0.9932,3.15,0.45,9.6,7
1,6.4,0.28,0.18,3.2,0.045,61.0,216.0,0.9945,3.09,0.36,10.0,5
2,6.4,0.28,0.19,1.2,0.045,60.0,221.0,0.99655,3.09,0.46,10.4,6
3,6.9,0.24,0.34,11.7,0.063,18.0,136.0,0.9969,3.31,0.54,12.9,7
4,5.8,0.36,0.3,0.8,0.038,40.0,153.0,0.9928,3.34,0.38,8.9,6
5,6.6,0.18,0.35,3.2,0.044000000000000004,18.0,91.0,0.99344,3.42,0.57,12.9,6
6,5.8,0.36,0.46,17.1,0.038,40.0,153.0,0.9951200000000001,3.34,0.46,9.4,6
7,5.1,0.52,0.57,10.0,0.052000000000000005,30.0,79.0,0.9999,3.32,0.47,9.1,5
8,6.6,0.22,0.31,7.8,0.059000000000000004,45.0,199.0,0.99556,3.37,0.46,9.0,7
9,8.3,0.15,0.17,13.5,0.055,32.0,146.0,0.9922,3.08,0.64,12.6,6
0,7.6,0.16,0.2,4.5,0.043,25.0,109.0,0.99098,3.11,0.42,9.6,6
1,7.7,0.16,0.26,7.4,0.048,60.0,173.0,0.9955,3.24,0.64,9.1,7
2,8.3,0.16,0.49,10.4,0.057,31.0,98.0,0.9941399999999999,3.15,0.53,11.1,6
3,6.2,0.25,0.27,15.55,0.048,62.0,210.0,0.99105,3.19,0.36,10.5,5
4,6.1,0.16,0.29,11.3,0.064,63.0,162.0,0.9976,3.66,0.44,10.4,5
5,7.6,0.39,0.34,6.2,0.036000000000000004,19.0,113.0,0.99985,3.03,0.43,9.2,5
6,6.8,0.37,0.24,6.2,0.071,44.0,136.0,1.001,2.98,0.38,8.8,5
7,7.6,0.16,0.03,1.1,0.043,25.0,109.0,0.9953799999999999,3.11,0.28,12.8,6
8,7.1,0.18,0.28,1.2,0.045,47.0,157.0,0.9903,2.95,0.47,9.2,6
9,8.3,0.14,0.23,8.3,0.049,56.0,189.0,0.9892,3.21,0.44,9.8,6
0,8.6,0.2,0.74,4.8,0.040999999999999995,35.0,125.0,0.9990000000000001,3.11,0.4,10.8,7
1,8.6,0.2,0.28,5.3,0.040999999999999995,35.0,125.0,0.9942,3.11,0.49,12.0,7
2,6.8,0.19,0.29,6.0,0.019,54.0,188.0,0.9966,3.25,0.7,11.2,8
3,7.6,0.19,0.21,1.4,0.06,48.0,174.0,0.9977,3.13,0.44,9.6,6
4,6.8,0.34,0.3,6.85,0.08800000000000001,23.0,185.0,0.99556,3.51,0.54,12.2,6
5,6.2,0.15,0.36,11.4,0.039,38.0,123.0,0.99485,3.38,0.45,9.6,6
6,6.6,0.14,0.33,1.4,0.042,47.0,140.0,0.9976,3.32,0.47,8.7,6
7,8.0,0.55,0.34,5.6,0.04,13.0,60.0,1.0002,3.09,0.34,11.2,4
8,7.0,0.24,0.39,1.8,0.052000000000000005,51.0,128.0,0.9986,3.41,0.5,12.5,7
9,6.3,0.6,0.52,18.8,0.05,50.0,245.0,0.9953,3.19,0.43,9.4,4
0,7.1,0.2,0.28,1.9,0.054000000000000006,24.0,166.0,0.9924,3.48,0.46,9.2,6
1,6.2,0.34,0.32,13.1,0.047,45.0,232.0,0.9918399999999999,3.35,0.57,11.8,6
2,7.1,0.3,0.36,2.4,0.055,44.5,234.0,0.9892,3.49,0.56,9.4,6
3,7.1,0.3,0.4,12.3,0.055,44.5,234.0,0.9894649999999999,3.49,0.72,8.9,6
4,7.9,0.64,0.42,1.5,0.244,33.0,227.0,0.9919,2.87,0.36,9.5,3
5,8.8,0.17,0.2,9.7,0.04,39.0,148.0,0.9954,3.16,0.41,9.2,6
6,7.5,0.17,0.38,0.8,0.06,18.0,75.0,0.9934,3.54,0.44,9.8,5
7,7.1,0.47,0.29,6.2,0.044000000000000004,11.0,77.0,0.9978,3.21,0.53,9.8,5
8,7.1,0.15,0.28,1.4,0.034,33.0,104.0,0.9986,3.37,0.5,10.8,7
9,7.5,0.17,0.33,1.2,0.035,13.0,102.0,0.9944,3.05,0.55,9.5,5
0,8.2,0.68,0.52,3.0,0.047,17.0,138.0,0.9943799999999999,3.22,0.59,9.2,4
1,7.7,0.275,0.45,2.4,0.039,19.0,75.0,1.001,3.01,0.67,8.7,5
2,7.3,0.49,0.49,1.1,0.043,18.0,104.0,0.99108,3.24,0.46,10.8,4
3,7.5,0.33,0.24,2.1,0.048,55.0,243.0,0.9982200000000001,2.95,0.5,9.0,5
4,7.2,0.21,0.12,7.8,0.049,23.0,94.0,0.9958,3.16,0.61,10.8,7
5,7.3,0.15,0.54,14.3,0.05,24.0,92.0,0.9959,3.14,0.41,10.5,5
6,6.5,0.19,0.74,7.7,0.046,23.0,107.0,0.99334,3.29,0.54,9.9,5
7,7.0,0.31,0.19,6.4,0.028999999999999998,5.0,61.0,0.9982,3.07,0.37,9.8,5
8,8.3,0.4,0.19,1.9,0.038,15.0,75.0,0.99724,3.03,0.49,10.1,5
9,6.1,0.37,0.13,5.4,0.035,36.0,116.0,0.9907,3.31,0.47,8.8,6
0,7.3,0.24,0.46,1.6,0.048,29.0,152.0,0.9887799999999999,3.1,0.52,8.9,5
1,6.9,0.21,0.39,2.0,0.13699999999999998,52.0,123.0,0.9962200000000001,3.03,0.34,9.6,6
2,7.6,0.29,0.41,6.3,0.035,18.0,86.0,0.9968100000000001,2.99,0.51,9.4,5
3,9.4,0.29,0.27,13.2,0.05,17.0,119.0,0.9917799999999999,3.12,0.43,9.7,4
4,7.0,0.31,0.33,1.2,0.028999999999999998,5.0,61.0,0.9892,3.07,0.52,11.2,5
5,8.6,0.26,0.26,5.3,0.049,29.0,111.0,0.9957600000000001,2.96,0.4,12.2,5
6,7.5,0.21,0.22,2.1,0.06,26.0,111.0,0.99166,3.51,0.54,10.6,6
7,7.2,0.51,0.38,3.8,0.09300000000000001,35.0,197.0,0.9919600000000001,3.41,0.36,11.7,5
8,7.5,0.21,0.29,16.4,0.06,26.0,111.0,0.9972,3.51,0.54,10.9,6
9,5.3,0.3,0.3,6.3,0.077,48.0,166.0,0.9898399999999999,3.3,0.38,10.7,4
0,8.0,0.26,0.43,7.8,0.054000000000000006,30.0,121.0,0.9932,3.09,0.36,9.4,7
1,7.0,0.21,0.28,15.6,0.07,45.0,185.0,0.9985,3.34,0.48,12.2,5
2,6.7,0.26,0.25,7.6,0.079,35.5,216.0,0.9952,3.31,0.48,9.4,5
3,6.7,0.26,0.48,1.2,0.073,36.0,202.0,0.9901,3.3,0.56,9.7,5
4,8.1,0.26,0.38,3.6,0.07200000000000001,48.0,159.0,0.9983299999999999,3.37,0.38,11.3,6
5,8.3,0.22,0.23,7.4,0.054000000000000006,32.0,126.0,0.99695,3.22,0.51,12.2,5
6,6.4,0.3,0.29,1.2,0.048,62.0,172.0,0.9932200000000001,3.08,0.61,10.5,6
7,7.5,0.19,0.49,3.5,0.037000000000000005,33.0,125.0,0.9986,3.1,0.32,11.5,7
8,8.8,0.33,0.74,1.9,0.024,9.0,87.0,0.99772,2.96,0.47,11.3,7
9,6.9,0.2,0.33,4.6,0.031,38.0,147.0,0.99454,3.35,0.39,10.4,6
0,8.0,0.37,0.39,16.4,0.04,32.0,166.0,0.991,3.0,0.38,10.4,7
1,8.3,0.22,0.74,16.9,0.054000000000000006,32.0,126.0,0.9976,3.22,0.48,12.3,5
2,8.2,0.29,0.38,11.4,0.036000000000000004,28.0,118.0,0.9898399999999999,2.96,0.38,11.9,7
3,7.7,0.34,0.33,8.2,0.048,25.0,192.0,0.9949,2.97,0.52,10.3,5
4,6.2,0.55,0.38,1.9,0.049,27.0,186.0,1.0004,3.17,0.56,9.3,6
5,6.4,0.4,0.32,10.7,0.033,28.0,124.0,0.99241,3.22,0.55,11.6333333333333,7
6,7.5,0.28,0.29,5.2,0.048,42.0,180.0,0.9976,3.37,0.66,10.4,6
7,7.8,0.26,0.33,26.05,0.037000000000000005,43.0,132.0,0.9916,3.18,0.39,9.6,5
8,6.5,0.26,0.32,1.2,0.051,56.0,197.0,0.9924,3.49,0.7,9.9,5
9,6.3,0.34,0.41,14.2,0.046,29.0,227.0,0.9968,3.29,0.6,10.0,6
0,6.8,0.15,0.66,3.7,0.059000000000000004,31.0,118.0,0.9972,3.43,0.57,9.1,7
1,6.3,0.27,0.38,8.3,0.038,52.0,155.0,0.9896799999999999,3.28,0.76,12.1,6
2,6.3,0.27,0.38,1.7,0.038,52.0,155.0,0.9951,3.28,0.38,8.8,6
3,7.4,0.2,0.48,1.2,0.048,43.0,190.0,0.9956,3.03,0.64,10.0,6
4,6.3,0.23,0.29,12.9,0.035,29.0,142.0,0.99754,3.36,0.37,9.3,7
5,7.3,0.31,0.26,7.4,0.040999999999999995,58.0,160.0,0.9917799999999999,3.06,0.37,12.0,5
6,5.2,0.24,0.3,4.6,0.027000000000000003,21.0,128.0,0.9925,3.55,0.45,12.8,8
